Sl.No.,Towers,,,,,,,,,,,ACCESS ROAD,,Soil Investigation,,Excavation,,Lean Concrete,,Stub Settings,,Concrete,,Backfilling,,Ground Erection,,Crane Erection,,Conductor ,,EW,,OPGW,,,,"ANGLE POINT
NO.","Line Angle
Degrees",Spans,,,,,,,CONDUCTOR,,,,,,,OPGW ,,,,EARTHWIRE,,,,,Warning Spheres,GROUNDING,,,,Towers,
,Construction No.,"Tower
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,,,,87.0,317.5,635.0,400/51,,,,6,,,,,,,,,,,,,,,,,,
137,138,BNS+9,,,,,280458.1,4720506.6,1010.9,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,48365.0,5.1,, ,,319,350,1.10,,,,,SS,, ,,1,1,95-S,1,1, ,95-S,1,1,2,0,,Step-1,,,,,138
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,,,,400/51,,,,6,,,,,,,,,,,,,,,,,,
138,139,B30-3,,,,,280141.1,4720462.9,985.6,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,48685.0,3,, ,,395,542,1.37,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,139
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.39,,,,88.0,457.4,457.4,400/51,,,,9,,,,,,,,,,,,,,,,,,
139,140,B30+0,,,,,279688.0,4720400.5,882.6,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,49142.4,5.1,AP51,0.05,,431,239,0.55,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,140
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.39,,,,89.0,392.4,392.4,400/51,,,,8,,,,,,,,,,,,,,,,,,
140,141,B30-3,,,,,279299.2,4720347.2,859.8,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,49534.8,3,AP52,20.79,,371,599,1.61,,,,,2T-2T,1,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.84,,,,90.0,336.8,336.8,400/51,,,,7,,,,,,,,,,,,,,,,TRACK,,
141,142,BLS+0,,,,,278971.0,4720422.9,763.5,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,49871.6,3,, ,,656,653,1.00,,,,,2T-3T,3,3,,1,3,95-T/185-T,1,3,JB,95-T/185-T,1,3,1,3,,Step-1,,,,,142
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.26,,,,91.0,948.3,948.3,500/204,,,,19,,,,,,,,,,,,23 W.S,,,,TRACK,,
142,143,BLS+6,,,,,278047.0,4720636.0,598.1,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,50819.9,4.1,AP53,5.94,,719,-59,-0.08,,,,,3T-2T,3,3,,3,1,185-T/95-T,3,1,JB,185-T/95-T,3,1,1,3,,Step-1,,,,,143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.34,,,,92.0,425.3,425.3,400/51,,,,8,,,,,,,,,,,,,,,,TRACK,,
143,144,BLC+18,,,,,277644.7,4720774.0,799.4,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,51245.2,4.1,, ,,473,530,1.12,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,144
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.45,,,,93.0,434.4,434.4,400/51,,,,8,,,,,,,,,,,,,,,,,,
144,145,BLS-6,,,,,277233.7,4720914.9,1002.6,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,51679.7,5.1,, ,,496,1011,2.04,,,,,2T-2T,3,3,,1,2,95-T,1,2, ,95-T,1,2,3,0,,Step-1,,,,,145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.63,,,,94.0,520.6,520.6,400/51,,,,10,,,,,,,,,,,,,,,,,,
145,146,B30-3,,,,,276741.2,4721083.8,968.4,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,52200.3,3,, ,,534,561,1.05,,,,,2T-2T,3,3,,2,2,95-T,2,2, ,95-T,2,2,4,0,,Step-1,,,,,146
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.03,,,,95.0,545.0,545.0,400/51,,,,11,,,,,,,,,,,,,,,,,,
146,147,B30+6,,,,,276225.7,4721260.5,917.3,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,52745.3,5.1,, ,,472,504,1.07,,,,,2T-2T,3,3,,2,1,95-T,2,1, ,95-T,2,1,3,0,,Step-1,,,,,147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.07,,,,96.0,395.1,395.1,400/51,,,,8,,,,,,,,,,,,,,,,,,
147,148,BLS+0,,,,,275851.9,4721388.7,882.6,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,53140.4,3,, ,,704,1002,1.42,,,,,2T-3T,3,3,,1,3,95-T/185-T,1,3,JB,95-T/185-T,1,3,1,3,,Step-1,,,,,148
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.8,,,,97.0,984.8,984.8,500/204,,,,19,,,,,,,,,,,,28 W.S,,,,,,
148,149,BLS+18,,,,,274920.4,4721708.1,641.0,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,54125.2,3,, ,,621,151,0.24,,,,,3T-2T,3,3,,3,1,185-T/95-T,3,1,JB,185-T/95-T,3,1,1,3,,Step-1,,,,,149
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.54,,,,98.0,232.5,232.5,400/51,,,,5,,,,,,,,,,,,,,,,,,
149,150,B30-3,,,,,274700.4,4721783.6,676.2,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,54357.7,4.1,AP54,12.68,,286,636,2.22,,,,,2T-2T,1,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,150
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.74,,,,99.0,327.7,327.7,400/51,,,,6,,,,,,,,,,,,,,,,,,
150,151,B30+12,,,,,274421.3,4721955.3,575.7,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,54685.5,4.1,AP55,-1.68,,341,201,0.59,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,151
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.86,,,,100.0,339.9,339.9,400/51,,,,7,,,,,,,,,,,,,,,,,,
151,152,BLS+0,,,,,274126.8,4722124.9,545.8,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,55025.3,5.1,AP56,2.24,,697,173,0.25,,,,,2T-3T,3,3,,1,3,95-T/185-T,1,3,JB,95-T/185-T,1,3,1,3,,Step-1,,,,,152
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.58,,,,101.0,1028.6,1028.6,500/204,,,,20,,,,,,,,,,,,25 W.S,,,,,,
152,153,BLS-6,,,,,273256.0,4722672.4,766.3,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,56053.9,3,AP57,11.45,,709,1026,1.45,,,,,3T-2T,1,3,,3,1,185-T/95-T,3,1,JB,185-T/95-T,3,1,1,3,,Step-1,,,,,153
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.9,,,,102.0,366.9,366.9,400/51,,,,7,,,,,,,,,,,,,,,,,,
153,154,BLC+0,,,,,272990.4,4722925.5,786.9,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,56420.8,5.1,,1.98,,472,892,1.89,,,,,2T-2T,3,3,,1,2,95-T,1,2, ,95-T,1,2,3,0,,Step-1,,,,,154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.46,,,,103.0,556.5,556.5,400/51,,,,11,,,,,,,,,,,,10 W.S,,,,,,
154,155,BLS+18,,,,,272601.0,4723323.0,623.0,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,56977.3,3,AP58,-3.31,,760,-145,-0.19,,,,,2T-3T,3,3,,2,3,95-T/185-T,2,3,JB,95-T/185-T,2,3,2,3,,Step-1,,,,,155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.04,,,,104.0,897.0,897.0,500/204,,,,17,,,,,,,,,,,,19 W.S,,,,,,
155,156,BLS+6,,,,,271937.4,4723926.5,928.6,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,57874.3,3,AP59,0.00,,603,1154,1.91,,,,,3T-2T,3,3,,3,1,185-T/95-T,3,1,JB,185-T/95-T,3,1,1,3,,Step-1,,,,,156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.33,,,,105.0,275.9,550.1,400/51,,,,5,,,,,,,,,,,,,,,,,,
156,157,BNS+3,,,,,271743.3,4724103.0,939.3,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,58136.7,4.1,, ,,277,470,1.70,,,,,SS,, ,,1,1,95-S,1,1, ,95-S,1,1,2,0,,Step-1,,,,,157
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.79,,,,,,,400/51,,,,6,,,,,,,,,,,,,,,,,,
157,158,B30+6,,,,,271530.4,4724296.7,892.9,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,58424.4,4.1,AP60,-16.64,,369,605,1.64,,,,,2T-2T,2,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,158
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.92,,,,106.0,423.9,423.9,400/51,,,,8,,,,,,,,,,,,,,,,,,
158,159,B30+12,,,,,271148.2,4724480.1,745.3,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,58848.4,5.1,, ,,440,565,1.28,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,159
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.43,,,,107.0,390.4,390.4,400/51,,,,8,,,,,,,,,,,,,,,,,,
159,160,B30+9,,,,,270796.2,4724649.1,561.8,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,59238.8,3,, ,,471,413,0.88,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,160
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.11,,,,108.0,476.1,476.1,400/51,,,,9,,,,,,,,,,,,,,,,,,
160,161,B30+3,,,,,270367.0,4724855.1,384.2,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,59714.9,5.1,AP61,11.36,,416,-39,-0.09,,,,,2T-2T,1,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.46,,,,109.0,321.5,321.5,400/51,,,,6,,,,,,,,,,,,7 W.S,,,,"STREAM, TRACK",,
161,162,BLC+18,,,,,270110.3,4725048.6,370.1,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,60036.4,3,, ,,455,-40,-0.09,,,,,2T-2T,3,3,,1,2,95-T,1,2, ,95-T,1,2,3,0,,Step-1,,,,,162
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.17,,,,110.0,528.2,528.2,400/51,,,,10,,,,,,,,,,,,12 W.S,,,,TRACK,,
162,163,B30+12,,,,,269688.5,4725366.5,633.9,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,60564.5,3,AP62,15.82,,431,755,1.75,,,,,2T-2T,1,3,,2,1,95-T,2,1, ,95-T,2,1,3,0,,Step-1,,,,,163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.83,,,,111.0,324.5,629.8,400/51,,,,5,,,,,,,,,,,,,,,,22O KV OHTL,,
163,164,BNS+9,,,,,269525.5,4725581.5,685.6,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,60834.4,4.1,, ,,317,484,1.53,,,,,SS,, ,,1,1,95-S,1,1, ,95-S,1,1,2,0,,Step-1,,,,,164
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,400/51,,,,7,,,,,,,,,,,,,,,,,,
164,165,B30+3,,,,,269307.9,4725868.4,702.7,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,61194.4,4.1,, ,,344,209,0.61,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,,,,112.0,349.2,694.2,400/51,,,,6,,,,,,,,,,,,,,,,,,
165,166,BNS+3,,,,,269111.6,4726127.3,750.2,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,61519.4,5.1,, ,,350,390,1.11,,,,,SS,, ,,1,1,95-S,1,1, ,95-S,1,1,2,0,,Step-1,,,,,166
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.19,,,,,,,400/51,,,,7,,,,,,,,,,,,,,,,,,
166,167,B30-3,,,,,268888.5,4726421.5,798.7,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,61888.6,3,AP63,7.50,,447,458,1.02,,,,,2T-2T,3,3,,1,2,95-T,1,2, ,95-T,1,2,3,0,,Step-1,,,,,167
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.81,,,,113.0,520.8,520.8,400/51,,,,10,,,,,,,,,,,,,,,,,,
167,168,B30+12,,,,,268630.7,4726874.0,834.6,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,62409.4,5.1,, ,,441,261,0.59,,,,,2T-2T,3,3,,2,1,95-T,2,1, ,95-T,2,1,3,0,,Step-1,,,,,168
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.49,,,,114.0,345.5,345.5,400/51,,,,7,,,,,,,,,,,,,,,,,,
168,169,BLS-6,,,,,268459.6,4727174.2,947.9,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,62754.9,3,AP64,-15.49,,293,772,2.63,,,,,2T-2T,2,3,,1,1,95-T,1,1,,95-T,1,1,2,0,,Step-1,,,,,169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.51,,,,115.0,224.5,224.5,400/51,,,,4,,,,,,,,,,,,,,,,,,
169,170,B30+9,,,,,268300.4,4727332.5,892.7,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,62979.4,3,, ,,282,468,1.66,,,,,2T-2T,3,3,,1,1,95-T,1,1,JB,95-T,1,1,2,0,,Step-1,,,,,170
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,116.0,320.0,320.0,400/51,,,,6,,,,,,,,,,,,,,,,,,
170,171,B30+9,,,,,268073.5,4727558.1,788.3,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,63299.4,4.1,, ,,345,360,1.04,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,171
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,117.0,335.0,335.0,400/51,,,,7,,,,,,,,,,,,,,,,,,
171,172,B30-3,,,,,267836.0,4727794.4,688.6,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,63634.4,4.1,, ,,331,154,0.47,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,172
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,,,,118.0,310.1,620.0,400/51,,,,6,,,,,,,,,,,,,,,,,,
172,173,BNS+3,,,,,267619.7,4728009.4,630.7,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,63939.4,5.1,, ,,316,391,1.24,,,,,SS,, ,,1,1,95-S,1,1, ,95-S,1,1,2,0,,Step-1,,,,,173
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,,,,,,,400/51,,,,6,,,,,,,,,,,,,,,,TRACK,,
173,174,B30+6,,,,,267396.4,4728231.5,555.4,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,64254.4,3,, ,,333,235,0.71,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,,,,119.0,319.2,950.0,400/51,,,,7,,,,,,,,,,,,,,,,,,
174,175,BNS+9,,,,,267155.3,4728471.3,507.5,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,64594.4,5.1,, ,,336,370,1.10,,,,,SS,, ,,1,1,95-S,1,1, ,95-S,1,1,2,0,,Step-1,,,,,175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,,,,,,,400/51,,,,6,,,,,,,,,,,,,,,,,,
175,176,BNS+0,,,,,266924.8,4728700.4,464.3,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,64919.4,3,, ,,310,362,1.17,,,,,SS,, ,,1,1,95-S,1,1, ,95-S,1,1,2,0,,Step-1,,,,,176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,,,,,,,400/51,,,,6,,,,,,,,,,,,,,,,,,
176,177,B30+6,,,,,266722.7,4728901.4,400.2,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,65204.4,3,, ,,439,0,0.00,,,,,2T-2T,3,3,,1,2,95-T,1,2, ,95-T,1,2,3,0,,Step-1,,,,,177
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.99,,,,120.0,580.0,580.0,400/51,,,,11,,,,,,,,,,,,13 W.S,,,,"TRACK, 11 KV OHTL, STREAM",,
177,178,B30+0,,,,,266311.4,4729310.4,501.1,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,65784.4,4.1,, ,,475,351,0.74,,,,,2T-2T,3,3,,2,1,95-T,2,1, ,95-T,2,1,3,0,,Step-1,,,,,178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.57,,,,121.0,342.6,342.6,400/51,,,,7,,,,,,,,,,,,,,,,,,
178,179,BLC+18,,,,,266068.5,4729551.9,599.5,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,66126.9,4.1,AP65,1.42,,333,255,0.77,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,179
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.39,,,,122.0,279.4,279.4,400/51,,,,6,,,,,,,,,,,,,,,,,,
179,180,B30+12,,,,,265875.4,4729753.7,724.4,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,66406.3,5.1,, ,,337,510,1.51,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,180
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.04,,,,123.0,363.0,363.0,400/51,,,,7,,,,,,,,,,,,,,,,,,
180,181,B30+3,,,,,265624.3,4730016.0,810.2,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,66769.4,3,, ,,324,301,0.93,,,,,2T-2T,3,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,181
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.74,,,,124.0,266.7,266.7,400/51,,,,5,,,,,,,,,,,,,,,,,,
181,182,B30+0,,,,,265439.9,4730208.7,885.5,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,67036.1,5.1,AP66,-18.01,,292,581,1.99,,,,,2T-2T,2,3,,1,1,95-T,1,1, ,95-T,1,1,2,0,,Step-1,,,,,182
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.95,,,,125.0,306.9,306.9,400/51,,,,6,,,,,,,,,,,,,,,,,,
182,183,B30-3,,,,,265169.5,4730354.0,883.6,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,67343.0,3,AP67,-5.71,,437,522,1.19,,,,,2T-2T,3,3,,1,2,95-T,1,2, ,95-T,1,2,3,0,,Step-1,,,,,183
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.31,,,,126.0,566.3,566.3,400/51,,,,11,,,,,,,,,,,,,,,,,,
183,184,B30+3,,,,,264646.4,4730571.0,835.0,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,67909.4,3,, ,,513,584,1.14,,,,,2T-2T,3,3,,2,1,95-T,2,1, ,95-T,2,1,3,0,,Step-1,,,,,184
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.19,,,,127.0,455.2,455.2,400/51,,,,9,,,,,,,,,,,,,,,,,,
184,185,BLS-6,,,,,264226.0,4730745.5,784.9,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,68364.5,4.1,AP68,-8.35,,731,1119,1.53,,,,,2T-3T,3,3,,1,3,95-T/185-T,1,3,JB,95-T/185-T,1,3,1,3,,Step-1,,,,,185
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.17,,,,128.0,957.2,957.2,500/204,,,,18,,,,,,,,,,,,32 W.S,,,,,,
185,186,BLS-6,,,,,263298.0,4730980.0,485.7,,,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,,Not Yet,69321.7,4.1,AP69,38.02,,626,84,0.13,,,,,3T-2T,1,3,,3,1,185-T/95-T,3,1,JB,185-T/95-T,3,1,1,3,,Step-1,,,,,186
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.03,,,,129.0,288.3,1069.5,400/51,,,,5,,,,,,,,,,,,,,,,TRACK,,
